ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,LivingArea,DaysOnMarket,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,ElementarySchool,AttachedGarageYN,ParkingTotal,SubdivisionName,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,ViewYN_was_missing,PoolPrivateYN_was_missing,AttachedGarageYN_was_missing,YearBuilt_was_missing,StreetNumberNumeric_was_missing,FireplaceYN_was_missing,NewConstructionYN_was_missing,GarageSpaces_was_missing,AssociationFee_was_missing,"Flooring_,",Flooring_B,Flooring_C,Flooring_L,Flooring_R,Flooring_S,Flooring_T,Flooring_U,Flooring_V,Flooring_W,Flooring_a,Flooring_b,Flooring_c,Flooring_d,Flooring_e,Flooring_i,Flooring_k,Flooring_l,Flooring_m,Flooring_n,Flooring_o,Flooring_p,Flooring_r,Flooring_s,Flooring_t,Flooring_w,Flooring_y,"Levels_,",Levels_M,Levels_O,Levels_S,Levels_T,Levels_e,Levels_h,Levels_i,Levels_l,Levels_n,Levels_o,Levels_p,Levels_r,Levels_t,Levels_u,Levels_w,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_El Dorado,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,StateOrProvince_CA,StateOrProvince_FL,City_Apple Valley,City_Bakersfield,City_Banning,City_Beaumont,City_Chico,City_Chino,City_Chino Hills,City_Corona,City_Fontana,City_Fullerton,City_Garden Grove,City_Hemet,City_Hesperia,City_Huntington Beach,City_Irvine,City_Jurupa Valley,City_Lake Elsinore,City_Lake Forest,City_Lakewood,City_Lancaster,City_Long Beach,City_Los Angeles,City_Menifee,City_Merced,City_Mission Viejo,City_Moreno Valley,City_Murrieta,City_Oceanside,City_Ontario,City_Orange,City_Other,City_Palmdale,City_Perris,City_Rancho Cucamonga,City_Redlands,City_Riverside,City_San Bernardino,City_San Diego,City_San Jacinto,City_Santa Ana,City_Santa Maria,City_Temecula,City_Torrance,City_Upland,City_Valencia,City_Victorville,City_Whittier,City_Winchester,City_Yorba Linda,City_Yucaipa
0,0,1112539103,2025-05-30,1100000.0,33.792621999999994,-118.126561,5449 E Fairbrook Street,-0.5072171449333491,-0.7497800032095483,0,1112539103,"34 - Los Altos, X-100",Bixby,1,3.0,Los Altos/South of Fwy (LSF),1947.0,5449.0,OC25098175,2.0,3.0,2025-05-30,2025-05-08,2025-05-02,Stanford,1,1.0,Wilson,3.0,0,1.0,Long Beach Unified,90815,-0.3639251072655531,-0.2999035638838581,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112538454,2025-05-22,1095000.0,33.122366,-117.20453899999998,1440 La Linda Dr,-0.5892231395507106,-0.6115226133266499,1,1112538454,92078 - San Marcos,Unknown,1,4.0,Lake San Marcos,1965.0,1440.0,OC25096246,2.0,2.0,2025-05-22,2025-05-15,2025-04-18,Unknown,1,1.0,San Marcos,2.0,0,2.0,San Marcos Unified,92078,0.9545710147986504,-0.3683139862336325,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112538363,2025-05-23,625000.0,33.756054,-116.749093,52300 Sylvan Way,-0.4551498467635958,-0.726737104895732,0,1112538363,222 - Idyllwild,Unknown,0,3.0,Unknown,1960.0,52300.0,SW25098151,2.0,3.0,2025-05-23,2025-05-09,2025-05-01,Unknown,1,1.0,Unknown,3.0,0,3.0,Hemet Unified,92549,-0.3639251072655531,0.12756202629357374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112535656,2025-05-29,360000.0,33.696493,-117.185977,29661 Thornhill Drive,-1.0643372353497096,-0.8189086981509974,1,1112535656,699 - Not Defined,Unknown,1,2.0,Unknown,1964.0,29661.0,CV25098018,1.0,2.0,2025-05-29,2025-05-05,2025-04-30,Unknown,0,1.0,Unknown,2.0,0,1.0,Menifee Union,92586,-0.14928620367370604,-0.27139258460420823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112535011,2025-05-28,1133000.0,35.251518,-120.638976,931 Cyclamen,-0.8339394409485512,-0.7958657998371811,1,1112535011,SLO - San Luis Obispo,Unknown,1,4.0,San Luis Obispo(380),1985.0,931.0,NS25094559,2.0,3.0,2025-05-28,2025-05-06,2025-04-15,Unknown,1,1.0,Unknown,3.0,0,2.0,San Luis Coastal Unified,93401,-0.17381636408420284,-0.2913423061392705,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1112534821,2025-05-28,1645000.0,33.874852000000004,-117.82202,17942 Sun Knoll Drive,0.2269317592601727,-0.7958657998371811,0,1112534821,85 - Yorba Linda,Unknown,1,7.0,Unknown,1973.0,17942.0,NDP2504352,2.0,3.0,2025-05-28,2025-05-06,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,3.0,Placentia-Yorba Linda Unified,92886,-0.3639251072655531,0.18518128190482142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1112534314,2025-05-21,525000.0,34.113103,-117.370916,121 W Morgan Street,-1.0435103160818084,-0.8189086981509974,0,1112534314,272 - Rialto,Unknown,0,1.0,Unknown,1954.0,121.0,CV25097940,1.0,3.0,2025-05-21,2025-05-05,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,1.0,Rialto Unified,92376,-0.3639251072655531,-0.25283655619035794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112534166,2025-05-29,780000.0,33.933419,-117.948495,310 W Heather Way,-0.3353950609731632,-0.8189086981509974,0,1112534166,87 - La Habra,Unknown,0,1.0,unknown,1953.0,310.0,IG25097943,2.0,3.0,2025-05-29,2025-05-05,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,1.0,Orange Unified,90631,-0.3639251072655531,-0.05075105361462745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112533802,2025-05-28,610000.0,33.674409000000004,-117.251232,30722 Long Point Drive,-0.11410904375171155,-0.8189086981509974,1,1112533802,SRCAR - Southwest Riverside County,Unknown,1,2.0,Unknown,1979.0,30722.0,SW25095544,2.0,3.0,2025-05-28,2025-05-05,2025-05-02,Canyon Lake,1,1.0,Temescal Canyon,3.0,0,2.0,Lake Elsinore Unified,92587,1.7824639286529176,-0.2367095357877627,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112528720,2025-05-30,525000.0,33.935041999999996,-116.991829,919 Willmont Way,0.07463491211364424,-0.7728229015233646,0,1112528720,263 - Banning/Beaumont/Cherry Valley,Unknown,1,2.0,Three Rings Ranch,2002.0,919.0,SW25097744,3.0,4.0,2025-05-30,2025-05-07,2025-05-02,Unknown,1,2.0,Unknown,1.0,0,2.0,Beaumont,92223,-0.3639251072655531,-0.08057608640856284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112528708,2025-05-27,562000.0,39.753881,-121.785224,365 Brookside Dr,-0.029499684225862396,-0.7958657998371811,4,1112528708,Unknown,Unknown,1,2.0,Unknown,1992.0,365.0,SN25096118,2.0,3.0,2025-05-27,2025-05-06,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,2.0,Chico Unified,95928,2.4877060404547007,-0.20202648697131712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112528091,2025-05-23,618000.0,34.005790000000005,-117.720699,13635 Frady Avenue,-0.42911619767871917,-0.7958657998371811,1,1112528091,681 - Chino,Unknown,1,2.0,Unknown,1974.0,13635.0,IV25097726,2.0,4.0,2025-05-23,2025-05-06,2025-04-24,Unknown,1,2.0,Unknown,1.0,0,2.0,Chino Valley Unified,91710,0.12667810094438303,-0.3484040845020334,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1112521125,2025-05-20,1500000.0,33.634269,-117.664245,22602 Demasia,-0.16096961210448954,-0.7958657998371811,1,1112521125,MN - Mission Viejo North,Unknown,1,2.0,Madrid (North) (MA),1975.0,22602.0,OC25094091,2.0,3.0,2025-05-20,2025-05-06,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,2.0,Saddleback Valley Unified,92691,0.010159838994523194,-0.2114239605886319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112517351,2025-05-28,1252000.0,33.811612,-118.080325,3050 Arlotte Avenue,1.604111795850148,-0.7497800032095483,0,1112517351,42 - El Dorado Park,Unknown,1,4.0,Unknown,1964.0,3050.0,PW25090560,3.0,5.0,2025-05-28,2025-05-08,2025-05-02,Unknown,1,2.0,Unknown,1.0,0,2.0,Long Beach Unified,90808,-0.3639251072655531,-0.3129246396163239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112514825,2025-05-16,187000.0,41.710201,-122.616275,1421 Quail Avenue,-1.0044598424544933,-0.6115226133266499,0,1112514825,Unknown,Unknown,0,0.0,Unknown,2002.0,1421.0,SN25090453,2.0,3.0,2025-05-16,2025-05-14,2025-05-02,Unknown,0,1.0,Unknown,2.0,0,0.0,Yreka Union,96097,-0.3639251072655531,-0.09793752071851723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112514822,2025-05-29,790000.0,33.836971999999996,-117.849078,2870 N Cottonwood Street 3,-0.45905489412632733,-0.7497800032095483,1,1112514822,699 - Not Defined,Fletcher,0,2.0,Unknown,1973.0,2870.0,PW25084272,3.0,4.0,2025-05-29,2025-05-08,2025-05-01,Cerro Villa,0,2.0,Villa Park,0.0,0,2.0,Orange Unified,92865,3.3094664142063435,-0.46388151454530796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112512599,2025-05-29,3050000.0,34.115533,-118.106491,2159 Lorain Road,0.6929340778794649,-0.8189086981509974,0,1112512599,655 - San Marino,Unknown,0,2.0,Unknown,1935.0,2159.0,PW25095980,5.0,4.0,2025-05-29,2025-05-05,2025-05-02,Unknown,1,1.0,Unknown,4.0,0,2.0,San Marino Unified,91108,-0.3639251072655531,-0.12107282653063534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112511295,2025-05-30,895000.0,33.037971,-117.050728,12880 Circulo Dardo,-0.45645152921783966,-0.5423939183852008,1,1112511295,92128 - Rancho Bernardo,Unknown,1,2.0,Unknown,1979.0,12880.0,PTP2503182,2.0,3.0,2025-05-30,2025-05-20,2025-04-28,Unknown,1,1.0,Unknown,3.0,0,2.0,Poway Unified,92128,1.9051147307054015,4.79349528085797,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112504644,2025-05-29,1370000.0,33.468584,-117.638364,27 Avenida Fortuna,-0.12582418583990604,-0.7497800032095483,1,1112504644,FR - Forster Ranch,Truman Benedict,1,4.0,Naples (NAPL),1999.0,27.0,OC25089134,3.0,3.0,2025-05-29,2025-05-11,2025-05-02,Bernice,1,2.0,San Clemente,0.0,0,2.0,Capistrano Unified,92673,0.3474495446388543,-0.3904139771557074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112504364,2025-05-28,1002600.0,33.658303000000004,-117.643596,20992 Lacebark Lane,-0.4889935905739355,-0.8189086981509974,1,1112504364,MN - Mission Viejo North,Unknown,1,2.0,Evergreen Ridge (EVE),1985.0,20992.0,OC25097383,3.0,3.0,2025-05-28,2025-05-05,2025-04-29,Unknown,1,2.0,Trabuco Hills,0.0,0,2.0,Saddleback Valley Unified,92691,0.49463050710183515,-0.3523860648483532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112499015,2025-05-22,1090000.0,33.752533,-118.021226,14422 Fairview Lane,-0.8079057918636745,-0.7958657998371811,0,1112499015,17 - Northwest Huntington Beach,Clegg,1,2.0,other,1964.0,14422.0,PW25092627,2.0,4.0,2025-05-22,2025-05-06,2025-04-30,Stacey,1,1.0,Marina,4.0,0,2.0,Huntington Beach Union High,92647,-0.3639251072655531,-0.27115366578342903,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112498272,2025-05-27,870000.0,33.831281,-117.863275,1027 W Rainbow Falls Way,-0.9393757197423017,-0.7958657998371811,1,1112498272,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",Unknown,1,4.0,River Trail (RIVT),1983.0,1027.0,OC25095016,2.0,3.0,2025-05-27,2025-05-06,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,2.0,Orange Unified,92865,0.5375582878202045,-0.39419685848471125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112488977,2025-05-27,1020000.0,33.875896000000004,-117.871297,221 Orchid Drive,-0.38225562932594115,-0.7497800032095483,0,1112488977,84 - Placentia,Unknown,1,4.0,other,1954.0,221.0,PW25096794,2.0,3.0,2025-05-27,2025-05-08,2025-04-27,Unknown,1,1.0,Valencia,3.0,0,2.0,Placentia-Yorba Linda Unified,92870,-0.3639251072655531,-0.19071766278776886,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
